Filename,Clean_filepath,Noisy_filepath,Length (s),Sample Rate (Hz)
p246_329,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_329.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_329.wav,1.4305208333333332,48000
p360_227,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_227.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_227.wav,2.2967708333333334,48000
p345_374,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_374.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_374.wav,1.7262291666666667,48000
p351_135,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_135.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_135.wav,1.7840208333333334,48000
p247_401,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_401.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_401.wav,2.2228125,48000
p285_106,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_106.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_106.wav,2.7082291666666665,48000
p298_084,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_084.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_084.wav,3.19,48000
p339_057,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p339_057.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p339_057.wav,2.278375,48000
p307_300,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_300.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_300.wav,4.46,48000
p301_328,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_328.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_328.wav,3.49,48000
p298_275,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_275.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_275.wav,3.06,48000
p295_286,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_286.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_286.wav,1.81,48000
p360_309,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_309.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_309.wav,2.2312083333333335,48000
p248_057,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_057.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_057.wav,3.3316041666666667,48000
p304_096,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_096.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_096.wav,1.8095625,48000
p336_121,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_121.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_121.wav,2.1135625,48000
p264_263,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_263.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_263.wav,2.59,48000
p361_307,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_307.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_307.wav,1.9756458333333333,48000
p299_128,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p299_128.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p299_128.wav,2.68,48000
p301_097,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_097.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_097.wav,3.2,48000
p376_027,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_027.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_027.wav,3.0214375,48000
p363_035,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_035.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_035.wav,2.29,48000
p295_356,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_356.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_356.wav,2.6501875,48000
p284_214,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_214.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_214.wav,3.7120208333333333,48000
p265_332,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_332.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_332.wav,4.995145833333333,48000
p360_390,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_390.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_390.wav,2.7743541666666665,48000
p255_300,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_300.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_300.wav,2.7460625,48000
p314_036,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_036.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_036.wav,2.3800208333333335,48000
p376_046,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_046.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_046.wav,1.6899166666666667,48000
p301_109,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_109.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_109.wav,3.05,48000
p323_323,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_323.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_323.wav,4.164458333333333,48000
p334_080,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_080.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_080.wav,2.676645833333333,48000
p323_055,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_055.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_055.wav,3.83,48000
p343_341,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_341.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_341.wav,3.6350625,48000
p307_082,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_082.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_082.wav,5.13,48000
p339_087,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p339_087.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p339_087.wav,2.63,48000
p295_264,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_264.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_264.wav,2.6098125,48000
p333_130,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_130.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_130.wav,2.822416666666667,48000
p314_245,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_245.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_245.wav,2.9200208333333335,48000
p260_170,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p260_170.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p260_170.wav,1.8199791666666667,48000
p301_208,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_208.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_208.wav,2.8600208333333335,48000
p333_022,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_022.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_022.wav,6.3494166666666665,48000
p301_232,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_232.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_232.wav,2.47,48000
p347_004,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_004.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_004.wav,4.876,48000
p248_047,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_047.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_047.wav,1.93425,48000
p306_169,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_169.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_169.wav,3.08,48000
p271_313,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_313.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_313.wav,4.036333333333333,48000
p272_160,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_160.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_160.wav,1.9217083333333334,48000
p304_087,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_087.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_087.wav,2.67,48000
p314_279,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_279.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_279.wav,2.2051458333333334,48000
p246_218,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_218.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_218.wav,2.3917291666666665,48000
p363_004,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_004.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_004.wav,4.436083333333333,48000
p234_231,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_231.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_231.wav,1.8077083333333333,48000
p298_043,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_043.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_043.wav,2.3499791666666665,48000
p284_045,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_045.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_045.wav,2.417,48000
p265_110,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_110.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_110.wav,4.609416666666666,48000
p335_121,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p335_121.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p335_121.wav,2.93,48000
p302_161,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p302_161.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p302_161.wav,2.8000208333333334,48000
p351_120,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_120.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_120.wav,2.3333958333333333,48000
p255_042,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_042.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_042.wav,3.993375,48000
p292_402,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_402.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_402.wav,2.4433333333333334,48000
p335_060,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p335_060.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p335_060.wav,3.34,48000
p305_270,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p305_270.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p305_270.wav,2.4789791666666665,48000
p360_105,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_105.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_105.wav,2.0949166666666668,48000
p376_012,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_012.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_012.wav,4.23,48000
p292_251,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_251.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_251.wav,2.79,48000
p334_107,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_107.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_107.wav,2.3697291666666667,48000
p314_183,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_183.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_183.wav,2.561729166666667,48000
p247_102,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_102.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_102.wav,1.9144166666666667,48000
p333_269,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_269.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_269.wav,2.6075625,48000
p295_200,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_200.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_200.wav,3.62,48000
p333_405,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_405.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_405.wav,2.2266666666666666,48000
p323_352,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_352.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_352.wav,3.02,48000
p255_234,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_234.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_234.wav,2.28,48000
p283_241,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_241.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_241.wav,3.9050416666666665,48000
p363_349,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_349.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_349.wav,2.63,48000
p298_029,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_029.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_029.wav,2.82,48000
p304_345,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_345.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_345.wav,2.66,48000
p295_080,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_080.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_080.wav,2.51,48000
p245_178,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_178.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_178.wav,3.3147291666666665,48000
p263_217,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_217.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_217.wav,3.2444375,48000
p272_192,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_192.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_192.wav,3.6062083333333335,48000
p310_084,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p310_084.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p310_084.wav,1.9969375,48000
p304_046,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_046.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_046.wav,2.62,48000
p295_036,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_036.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_036.wav,2.73,48000
p323_388,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_388.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_388.wav,3.9300208333333333,48000
p334_363,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_363.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_363.wav,2.9018333333333333,48000
p333_038,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_038.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_038.wav,3.2260833333333334,48000
p316_386,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p316_386.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p316_386.wav,3.35,48000
p251_337,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_337.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_337.wav,2.041354166666667,48000
p341_129,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_129.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_129.wav,3.7999791666666667,48000
p255_244,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_244.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_244.wav,1.9419375,48000
p281_049,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p281_049.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p281_049.wav,4.229979166666666,48000
p307_230,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_230.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_230.wav,4.44,48000
p283_272,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_272.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_272.wav,2.1712083333333334,48000
p285_250,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_250.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_250.wav,3.97,48000
p323_192,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_192.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_192.wav,3.863125,48000
p304_362,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_362.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_362.wav,3.15,48000
p245_077,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_077.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_077.wav,1.9343958333333333,48000
p272_023,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_023.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_023.wav,9.938,48000
p334_299,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_299.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_299.wav,2.62,48000
p341_294,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_294.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_294.wav,2.9255625,48000
p271_384,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_384.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_384.wav,1.779625,48000
p281_274,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p281_274.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p281_274.wav,2.1461041666666665,48000
p271_424,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_424.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_424.wav,3.7804166666666665,48000
p316_027,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p316_027.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p316_027.wav,1.8395,48000
p360_008,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_008.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_008.wav,7.031333333333333,48000
p334_005,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_005.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_005.wav,5.84,48000
p246_149,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_149.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_149.wav,4.685416666666667,48000
p247_461,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_461.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_461.wav,2.6486875,48000
p234_244,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_244.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_244.wav,2.86,48000
p237_299,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_299.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_299.wav,3.826604166666667,48000
p302_293,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p302_293.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p302_293.wav,3.16,48000
p264_286,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_286.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_286.wav,3.05,48000
p292_315,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_315.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_315.wav,2.14,48000
p343_006,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_006.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_006.wav,5.87,48000
p260_096,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p260_096.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p260_096.wav,3.9179166666666667,48000
p305_081,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p305_081.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p305_081.wav,4.106625,48000
p263_307,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_307.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_307.wav,2.1048958333333334,48000
p293_238,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_238.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_238.wav,3.03,48000
p298_170,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_170.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_170.wav,3.17,48000
p251_343,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_343.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_343.wav,2.27,48000
p301_161,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p301_161.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p301_161.wav,3.07,48000
p264_259,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_259.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_259.wav,2.65,48000
p314_301,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_301.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_301.wav,1.9121458333333334,48000
p347_278,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_278.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_278.wav,2.654333333333333,48000
p313_210,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_210.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_210.wav,3.14,48000
p310_247,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p310_247.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p310_247.wav,2.611854166666667,48000
p343_014,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_014.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_014.wav,4.87125,48000
p335_312,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p335_312.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p335_312.wav,3.28,48000
p283_164,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_164.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_164.wav,2.2381041666666666,48000
p295_383,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_383.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_383.wav,2.82,48000
p285_073,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_073.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_073.wav,1.6705416666666666,48000
p310_121,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p310_121.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p310_121.wav,2.9991041666666667,48000
p306_196,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_196.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_196.wav,3.480020833333333,48000
p281_096,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p281_096.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p281_096.wav,1.8789166666666666,48000
p272_062,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_062.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_062.wav,2.32,48000
